date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:46:21	866/866	---M--	200	added ('OK')	image/gif	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/plugins/lightbox/default-skin/preloader.gif	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/plugins/lightbox/default-skin/preloader.gif	(from https://designreset.com/cork/ltr/demo3/plugins/lightbox/default-skin/default-skin.css)
15:46:21	8177/8177	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/assets/img/ab-1.jpeg	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/assets/img/ab-1.jpg	(from https://designreset.com/cork/ltr/demo3/assets/css/elements/alert.css)
15:46:22	40576/40576	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2017%20Mar%202020%2014:58:23%20GMT	https://designreset.com/cork/ltr/demo3/plugins/font-icons/fontawesome/webfonts/fa-regular-400.eot	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/plugins/font-icons/fontawesome/webfonts/fa-regular-400.eot	(from https://designreset.com/cork/ltr/demo3/plugins/font-icons/fontawesome/css/regular.css)
15:46:22	40576/40576	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2017%20Mar%202020%2014:58:23%20GMT	https://designreset.com/cork/ltr/demo3/plugins/font-icons/fontawesome/webfonts/fa-regular-400.eot?	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/plugins/font-icons/fontawesome/webfonts/fa-regular-400d41d.eot	(from https://designreset.com/cork/ltr/demo3/plugins/font-icons/fontawesome/css/regular.css)
15:46:22	14868/14868	---M--	200	added ('OK')	font/woff2	date:Tue,%2017%20Mar%202020%2014:58:23%20GMT	https://designreset.com/cork/ltr/demo3/plugins/font-icons/fontawesome/webfonts/fa-regular-400.woff2	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/plugins/font-icons/fontawesome/webfonts/fa-regular-400.woff2	(from https://designreset.com/cork/ltr/demo3/plugins/font-icons/fontawesome/css/regular.css)
15:46:22	18168/18168	---M--	200	added ('OK')	font/woff	date:Tue,%2017%20Mar%202020%2014:58:23%20GMT	https://designreset.com/cork/ltr/demo3/plugins/font-icons/fontawesome/webfonts/fa-regular-400.woff	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/plugins/font-icons/fontawesome/webfonts/fa-regular-400.woff	(from https://designreset.com/cork/ltr/demo3/plugins/font-icons/fontawesome/css/regular.css)
15:46:23	40348/40348	---M--	200	added ('OK')	font/ttf	date:Tue,%2017%20Mar%202020%2014:58:23%20GMT	https://designreset.com/cork/ltr/demo3/plugins/font-icons/fontawesome/webfonts/fa-regular-400.ttf	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/plugins/font-icons/fontawesome/webfonts/fa-regular-400.ttf	(from https://designreset.com/cork/ltr/demo3/plugins/font-icons/fontawesome/css/regular.css)
15:46:23	5344/5344	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2017%20Mar%202020%2014:58:23%20GMT	https://designreset.com/cork/ltr/demo3/plugins/dropify/fonts/dropify.eot	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/plugins/dropify/fonts/dropify.eot	(from https://designreset.com/cork/ltr/demo3/plugins/dropify/dropify.min.css)
15:46:23	142267/142267	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2017%20Mar%202020%2014:58:23%20GMT	https://designreset.com/cork/ltr/demo3/plugins/font-icons/fontawesome/webfonts/fa-regular-400.svg	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/plugins/font-icons/fontawesome/webfonts/fa-regular-400.svg	(from https://designreset.com/cork/ltr/demo3/plugins/font-icons/fontawesome/css/regular.css)
15:46:23	3052/3052	---M--	200	added ('OK')	font/woff	date:Tue,%2017%20Mar%202020%2014:58:23%20GMT	https://designreset.com/cork/ltr/demo3/plugins/dropify/fonts/dropify.woff	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/plugins/dropify/fonts/dropify.woff	(from https://designreset.com/cork/ltr/demo3/plugins/dropify/dropify.min.css)
15:46:23	5180/5180	---M--	200	added ('OK')	font/ttf	date:Tue,%2017%20Mar%202020%2014:58:23%20GMT	https://designreset.com/cork/ltr/demo3/plugins/dropify/fonts/dropify.ttf	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/plugins/dropify/fonts/dropify.ttf	(from https://designreset.com/cork/ltr/demo3/plugins/dropify/dropify.min.css)
15:46:24	1969/1969	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2017%20Mar%202020%2014:58:23%20GMT	https://designreset.com/cork/ltr/demo3/plugins/dropify/fonts/dropify.svg	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/plugins/dropify/fonts/dropify.svg	(from https://designreset.com/cork/ltr/demo3/plugins/dropify/dropify.min.css)
